PULocationID,hour,day_of_week,trip_count
152,0,2,1
152,0,3,5
152,0,4,3
152,0,5,6
152,0,6,2
152,1,2,2
152,1,3,8
152,1,4,1
152,1,5,2
152,1,6,2
152,2,2,2
152,2,3,6
152,2,4,5
152,2,5,2
152,2,6,1
152,3,0,1
152,3,3,2
152,3,4,1
152,3,5,1
152,4,2,1
152,4,3,3
152,4,4,1
152,4,5,3
152,4,6,1
152,5,0,1
152,5,1,5
152,5,2,2
152,5,3,2
152,5,4,3
152,5,5,1
152,5,6,2
152,6,0,5
152,6,1,7
152,6,2,5
152,6,3,13
152,6,4,11
152,6,5,1
152,6,6,4
152,7,0,8
152,7,1,19
152,7,2,11
152,7,3,16
152,7,4,20
152,7,5,8
152,7,6,3
152,8,0,14
152,8,1,20
152,8,2,18
152,8,3,19
152,8,4,12
152,8,5,1
152,8,6,1
152,9,0,13
152,9,1,12
152,9,2,12
152,9,3,16
152,9,4,13
152,9,5,12
152,9,6,11
152,10,0,10
152,10,1,11
152,10,2,14
152,10,3,16
152,10,4,15
152,10,5,14
152,10,6,6
152,11,0,8
152,11,1,10
152,11,2,9
152,11,3,6
152,11,4,12
152,11,5,14
152,11,6,3
152,12,0,4
152,12,1,9
152,12,2,6
152,12,3,15
152,12,4,7
152,12,5,16
152,12,6,6
152,13,0,10
152,13,1,6
152,13,2,17
152,13,3,19
152,13,4,18
152,13,5,14
152,13,6,7
152,14,0,8
152,14,1,20
152,14,2,15
152,14,3,11
152,14,4,13
152,14,5,13
152,14,6,8
152,15,0,6
152,15,1,20
152,15,2,12
152,15,3,17
152,15,4,16
152,15,5,7
152,15,6,5
152,16,0,13
152,16,1,14
152,16,2,13
152,16,3,23
152,16,4,12
152,16,5,7
152,16,6,5
152,17,0,4
152,17,1,13
152,17,2,20
152,17,3,20
152,17,4,26
152,17,5,8
152,17,6,8
152,18,0,8
152,18,1,11
152,18,2,17
152,18,3,18
152,18,4,13
152,18,5,10
152,18,6,4
152,19,0,8
152,19,1,8
152,19,2,2
152,19,3,6
152,19,4,13
152,19,5,8
152,19,6,3
152,20,0,5
152,20,1,5
152,20,2,6
152,20,3,12
152,20,4,9
152,20,5,10
152,20,6,1
152,21,0,3
152,21,1,10
152,21,2,7
152,21,3,4
152,21,4,7
152,21,5,5
152,21,6,2
152,22,0,2
152,22,1,5
152,22,2,8
152,22,3,4
152,22,4,9
152,22,5,6
152,22,6,2
152,23,0,1
152,23,1,2
152,23,2,6
152,23,3,6
152,23,4,4
152,23,5,2
152,23,6,2
153,3,1,1
153,4,0,1
153,4,1,3
153,4,4,1
153,4,5,1
153,5,1,3
153,5,2,1
153,5,3,3
153,5,4,2
153,5,5,1
153,6,1,3
153,6,2,2
153,6,3,2
153,6,4,1
153,7,0,2
153,7,1,5
153,7,2,6
153,7,3,4
153,7,4,3
153,7,5,1
153,8,0,2
153,8,1,3
153,8,2,2
153,8,3,2
153,8,4,2
153,8,5,1
153,8,6,1
153,9,0,2
153,9,1,2
153,9,2,3
153,9,3,4
153,9,4,6
153,9,6,1
153,10,0,2
153,10,1,3
153,10,2,3
153,10,3,3
153,10,5,1
153,10,6,1
153,11,1,1
153,11,3,1
153,11,5,1
153,12,0,1
153,12,5,2
153,13,2,2
153,13,4,3
153,13,5,1
153,14,0,1
153,14,1,2
153,14,2,4
153,14,3,3
153,14,5,1
153,15,3,1
153,15,5,1
153,15,6,2
153,17,1,1
153,17,3,1
153,18,5,2
153,19,2,1
153,19,5,3
153,20,4,1
154,0,4,1
154,1,5,1
154,5,5,1
154,7,1,1
154,8,0,1
154,8,4,1
154,9,1,1
154,9,3,1
154,9,6,1
154,10,3,1
154,11,2,1
154,11,3,1
154,11,4,1
154,12,0,1
154,12,4,1
154,13,0,1
154,13,1,1
154,13,3,1
154,14,1,1
154,14,2,2
154,14,3,1
154,14,4,2
154,15,1,1
154,15,2,1
154,15,5,1
154,16,6,1
154,18,0,1
154,19,0,1
154,19,3,2
154,19,4,1
154,19,5,1
154,20,2,2
154,20,3,2
154,20,4,1
154,21,2,1
154,21,5,2
154,22,3,1
154,23,6,1
155,0,6,1
155,2,0,1
155,5,1,2
155,5,2,3
155,5,3,2
155,5,4,6
155,5,5,1
155,5,6,1
155,6,0,1
155,6,1,8
155,6,2,8
155,6,3,9
155,6,4,11
155,7,0,2
155,7,1,7
155,7,2,14
155,7,3,5
155,7,4,15
155,7,5,2
155,8,0,6
155,8,1,6
155,8,2,5
155,8,3,7
155,8,4,10
155,8,5,3
155,8,6,3
155,9,0,6
155,9,1,7
155,9,2,8
155,9,3,12
155,9,4,10
155,9,5,5
155,9,6,5
155,10,0,7
155,10,1,4
155,10,2,15
155,10,3,7
155,10,4,16
155,10,5,2
155,10,6,4
155,11,0,6
155,11,1,8
155,11,2,6
155,11,3,9
155,11,4,16
155,11,5,9
155,11,6,3
155,12,0,6
155,12,1,11
155,12,2,6
155,12,3,9
155,12,4,15
155,12,5,3
155,12,6,2
155,13,0,6
155,13,1,2
155,13,2,12
155,13,3,8
155,13,4,8
155,13,5,7
155,14,0,4
155,14,1,3
155,14,2,5
155,14,3,2
155,14,4,10
155,14,5,4
155,14,6,3
155,15,0,3
155,15,1,3
155,15,2,7
155,15,3,8
155,15,4,17
155,15,5,6
155,15,6,1
155,16,0,3
155,16,1,5
155,16,2,5
155,16,3,4
155,16,4,8
155,16,5,1
155,16,6,2
155,17,0,1
155,17,1,4
155,17,2,5
155,17,3,8
155,17,4,4
155,17,5,2
155,17,6,2
155,18,1,2
155,18,2,1
155,18,3,1
155,18,4,5
155,18,5,1
155,18,6,1
155,19,1,3
155,19,2,4
155,19,3,5
155,19,4,1
155,19,5,1
155,19,6,1
155,20,3,3
155,20,4,3
155,20,5,1
155,20,6,1
155,21,3,1
155,21,4,1
155,21,5,3
155,22,2,1
155,22,4,1
155,23,2,1
156,2,4,1
156,12,0,1
156,14,4,2
157,0,1,2
157,0,4,1
157,0,5,2
157,0,6,1
157,1,0,1
157,1,3,1
157,1,4,1
157,1,5,2
157,1,6,2
157,2,4,1
157,2,5,1
157,3,1,1
157,3,3,1
157,3,5,4
157,3,6,4
157,4,4,1
157,4,5,8
157,4,6,6
157,5,1,1
157,5,4,2
157,5,5,5
157,5,6,8
157,6,0,2
157,6,1,2
157,6,2,1
157,6,3,8
157,6,4,2
157,6,6,4
157,7,0,1
157,7,1,3
157,7,2,5
157,7,3,8
157,7,4,6
157,7,5,1
157,7,6,2
157,8,0,1
157,8,1,2
157,8,2,4
157,8,3,1
157,8,4,4
157,8,5,1
157,8,6,1
157,9,1,5
157,9,2,2
157,9,3,3
157,9,4,5
157,9,5,1
157,9,6,1
157,10,0,2
157,10,1,4
157,10,6,1
157,11,0,2
157,11,1,1
157,11,2,2
157,11,3,1
157,11,4,2
157,11,5,1
157,12,2,1
157,12,3,2
157,12,4,2
157,12,6,4
157,13,0,3
157,13,1,3
157,13,2,1
157,13,3,3
157,13,4,4
157,13,6,2
157,14,0,4
157,14,1,3
157,14,2,1
157,14,3,3
157,14,4,3
157,15,0,1
157,15,1,2
157,15,2,3
157,15,3,4
157,15,4,4
157,15,5,2
157,15,6,1
157,16,0,2
157,16,1,3
157,16,3,4
157,16,4,6
157,16,6,1
157,17,0,1
157,17,1,1
157,17,2,1
157,17,3,2
157,17,4,2
157,17,5,2
157,17,6,1
157,18,1,1
157,18,2,1
157,18,3,1
157,18,4,1
157,18,5,2
157,18,6,3
157,19,1,1
157,19,2,1
157,19,4,1
157,19,5,1
157,19,6,1
157,20,0,3
157,20,1,1
157,20,2,1
157,20,3,3
157,20,5,1
157,20,6,2
157,21,0,2
157,21,2,2
157,21,3,1
157,21,5,8
157,21,6,1
157,22,1,3
157,22,3,6
157,22,4,9
157,22,5,1
157,23,0,1
157,23,1,1
157,23,2,1
157,23,4,3
158,0,0,25
158,0,1,13
158,0,2,52
158,0,3,135
158,0,4,156
158,0,5,361
158,0,6,308
158,1,0,14
158,1,1,3
158,1,2,20
158,1,3,55
158,1,4,105
158,1,5,310
158,1,6,290
158,2,0,5
158,2,1,9
158,2,2,10
158,2,3,64
158,2,4,52
158,2,5,254
158,2,6,222
158,3,0,2
158,3,1,6
158,3,2,6
158,3,3,61
158,3,4,36
158,3,5,155
158,3,6,94
158,4,0,2
158,4,1,3
158,4,2,1
158,4,3,24
158,4,4,7
158,4,5,33
158,4,6,20
158,5,0,4
158,5,1,2
158,5,2,2
158,5,3,8
158,5,4,4
158,5,5,3
158,5,6,1
158,6,0,7
158,6,1,17
158,6,2,13
158,6,3,12
158,6,4,9
158,6,5,3
158,6,6,3
158,7,0,27
158,7,1,40
158,7,2,50
158,7,3,41
158,7,4,39
158,7,5,11
158,7,6,4
158,8,0,43
158,8,1,80
158,8,2,95
158,8,3,84
158,8,4,76
158,8,5,24
158,8,6,15
158,9,0,57
158,9,1,71
158,9,2,87
158,9,3,73
158,9,4,70
158,9,5,41
158,9,6,27
158,10,0,43
158,10,1,80
158,10,2,67
158,10,3,81
158,10,4,81
158,10,5,59
158,10,6,39
158,11,0,44
158,11,1,56
158,11,2,89
158,11,3,82
158,11,4,101
158,11,5,111
158,11,6,77
158,12,0,63
158,12,1,65
158,12,2,80
158,12,3,99
158,12,4,109
158,12,5,154
158,12,6,86
158,13,0,80
158,13,1,75
158,13,2,102
158,13,3,124
158,13,4,105
158,13,5,157
158,13,6,117
158,14,0,94
158,14,1,90
158,14,2,116
158,14,3,148
158,14,4,153
158,14,5,205
158,14,6,127
158,15,0,94
158,15,1,89
158,15,2,121
158,15,3,145
158,15,4,167
158,15,5,224
158,15,6,138
158,16,0,98
158,16,1,113
158,16,2,125
158,16,3,177
158,16,4,157
158,16,5,268
158,16,6,114
158,17,0,108
158,17,1,121
158,17,2,133
158,17,3,217
158,17,4,180
158,17,5,231
158,17,6,148
158,18,0,88
158,18,1,127
158,18,2,167
158,18,3,180
158,18,4,226
158,18,5,214
158,18,6,98
158,19,0,87
158,19,1,126
158,19,2,145
158,19,3,198
158,19,4,247
158,19,5,245
158,19,6,87
158,20,0,94
158,20,1,163
158,20,2,174
158,20,3,198
158,20,4,272
158,20,5,205
158,20,6,93
158,21,0,71
158,21,1,134
158,21,2,181
158,21,3,223
158,21,4,279
158,21,5,245
158,21,6,74
158,22,0,61
158,22,1,125
158,22,2,139
158,22,3,185
158,22,4,259
158,22,5,266
158,22,6,66
158,23,0,38
158,23,1,92
158,23,2,121
158,23,3,173
158,23,4,353
158,23,5,310
158,23,6,39
159,0,1,1
159,0,3,1
159,0,5,1
159,2,0,1
159,2,3,1
159,3,6,1
159,4,2,1
159,4,4,1
159,4,6,1
159,5,0,2
159,5,1,5
159,5,2,4
159,5,3,9
159,5,4,5
159,5,5,4
159,6,0,8
159,6,1,7
159,6,2,6
159,6,3,7
159,6,4,9
159,7,0,15
159,7,1,18
159,7,2,15
159,7,3,13
159,7,4,3
159,7,5,2
159,7,6,1
159,8,0,7
159,8,1,14
159,8,2,10
159,8,3,6
159,8,4,6
159,8,5,7
159,8,6,6
159,9,0,5
159,9,1,13
159,9,2,12
159,9,3,13
159,9,4,18
159,9,5,12
159,9,6,7
159,10,0,9
159,10,1,9
159,10,2,20
159,10,3,11
159,10,4,8
159,10,5,6
159,10,6,5
159,11,0,5
159,11,1,8
159,11,2,11
159,11,3,9
159,11,4,9
159,11,5,7
159,11,6,1
159,12,0,4
159,12,1,3
159,12,2,7
159,12,3,5
159,12,4,13
159,12,5,7
159,12,6,3
159,13,0,1
159,13,1,2
159,13,2,5
159,13,3,10
159,13,4,5
159,13,5,5
159,13,6,6
159,14,0,5
159,14,1,8
159,14,2,5
159,14,3,10
159,14,4,10
159,14,5,9
159,14,6,5
159,15,0,9
159,15,1,8
159,15,2,2
159,15,3,9
159,15,4,10
159,15,5,6
159,15,6,3
159,16,0,6
159,16,1,17
159,16,2,17
159,16,3,18
159,16,4,13
159,16,5,2
159,16,6,4
159,17,0,6
159,17,1,9
159,17,2,8
159,17,3,6
159,17,4,11
159,17,5,4
159,17,6,1
159,18,1,3
159,18,2,2
159,18,3,5
159,18,4,8
159,18,5,3
159,18,6,2
159,19,0,1
159,19,1,3
159,19,2,2
159,19,3,2
159,19,4,7
159,19,5,2
159,19,6,2
159,20,1,2
159,20,2,2
159,20,3,5
159,20,4,3
159,20,5,1
159,20,6,1
159,21,1,1
159,21,2,1
159,21,3,2
159,21,4,1
159,21,5,1
159,22,1,2
159,22,3,1
159,22,4,3
159,23,5,1
160,3,4,1
160,4,0,1
160,4,3,1
160,4,4,2
160,5,0,1
160,5,4,1
160,6,0,3
160,6,1,2
160,6,3,3
160,6,4,5
160,7,0,2
160,7,1,3
160,7,2,2
160,7,3,1
160,7,4,2
160,7,5,2
160,7,6,1
160,8,0,4
160,8,1,4
160,8,2,5
160,8,3,4
160,8,4,6
160,8,6,2
160,9,0,2
160,9,1,1
160,9,2,3
160,9,4,6
160,9,5,2
160,10,0,1
160,10,1,4
160,10,2,1
160,10,3,1
160,10,4,2
160,10,5,1
160,10,6,1
160,11,0,2
160,11,1,2
160,11,2,3
160,11,3,2
160,11,5,1
160,11,6,1
160,12,0,3
160,12,1,3
160,12,2,3
160,12,4,1
160,12,5,1
160,13,0,1
160,13,1,1
160,13,2,1
160,13,3,4
160,13,4,2
160,13,5,2
160,14,0,1
160,14,1,2
160,14,2,2
160,14,3,2
160,14,4,2
160,14,5,3
160,14,6,1
160,15,0,2
160,15,2,1
160,15,3,4
160,15,4,2
160,15,5,2
160,15,6,2
160,16,0,1
160,16,1,2
160,16,3,1
160,16,4,1
160,16,5,3
160,16,6,3
160,17,1,1
160,17,2,1
160,17,3,1
160,17,5,1
160,18,1,2
160,18,3,1
160,18,5,3
160,19,3,2
160,19,4,2
160,20,2,1
160,20,3,1
160,20,4,1
160,21,5,1
160,22,2,1
160,23,1,1
161,0,0,42
161,0,1,73
161,0,2,133
161,0,3,373
161,0,4,239
161,0,5,295
161,0,6,169
161,1,0,21
161,1,1,27
161,1,2,45
161,1,3,225
161,1,4,100
161,1,5,104
161,1,6,111
161,2,0,7
161,2,1,10
161,2,2,16
161,2,3,130
161,2,4,30
161,2,5,58
161,2,6,49
161,3,0,10
161,3,1,10
161,3,2,9
161,3,3,50
161,3,4,20
161,3,5,39
161,3,6,29
161,4,0,16
161,4,1,18
161,4,2,8
161,4,3,22
161,4,4,17
161,4,5,19
161,4,6,37
161,5,0,30
161,5,1,27
161,5,2,23
161,5,3,31
161,5,4,39
161,5,5,23
161,5,6,23
161,6,0,109
161,6,1,134
161,6,2,111
161,6,3,156
161,6,4,128
161,6,5,49
161,6,6,37
161,7,0,179
161,7,1,248
161,7,2,292
161,7,3,265
161,7,4,240
161,7,5,81
161,7,6,83
161,8,0,291
161,8,1,490
161,8,2,468
161,8,3,516
161,8,4,425
161,8,5,185
161,8,6,148
161,9,0,400
161,9,1,597
161,9,2,654
161,9,3,674
161,9,4,585
161,9,5,362
161,9,6,244
161,10,0,497
161,10,1,656
161,10,2,739
161,10,3,877
161,10,4,770
161,10,5,589
161,10,6,343
161,11,0,595
161,11,1,797
161,11,2,902
161,11,3,936
161,11,4,1026
161,11,5,842
161,11,6,527
161,12,0,730
161,12,1,997
161,12,2,994
161,12,3,1088
161,12,4,1136
161,12,5,1023
161,12,6,573
161,13,0,770
161,13,1,1032
161,13,2,1128
161,13,3,1252
161,13,4,1280
161,13,5,1119
161,13,6,644
161,14,0,913
161,14,1,1216
161,14,2,1218
161,14,3,1456
161,14,4,1377
161,14,5,1137
161,14,6,587
161,15,0,955
161,15,1,1235
161,15,2,1250
161,15,3,1542
161,15,4,1437
161,15,5,1283
161,15,6,614
161,16,0,1108
161,16,1,1338
161,16,2,1544
161,16,3,1714
161,16,4,1642
161,16,5,1429
161,16,6,686
161,17,0,1265
161,17,1,1737
161,17,2,1839
161,17,3,2026
161,17,4,1901
161,17,5,1301
161,17,6,675
161,18,0,1294
161,18,1,1835
161,18,2,1961
161,18,3,2230
161,18,4,1880
161,18,5,1233
161,18,6,649
161,19,0,1039
161,19,1,1773
161,19,2,1778
161,19,3,1957
161,19,4,1453
161,19,5,945
161,19,6,390
161,20,0,833
161,20,1,1496
161,20,2,1670
161,20,3,1824
161,20,4,990
161,20,5,678
161,20,6,362
161,21,0,644
161,21,1,1197
161,21,2,1322
161,21,3,1675
161,21,4,1006
161,21,5,632
161,21,6,251
161,22,0,361
161,22,1,720
161,22,2,859
161,22,3,1162
161,22,4,882
161,22,5,880
161,22,6,201
161,23,0,166
161,23,1,292
161,23,2,411
161,23,3,546
161,23,4,529
161,23,5,541
161,23,6,91
162,0,0,56
162,0,1,52
162,0,2,74
162,0,3,198
162,0,4,170
162,0,5,230
162,0,6,174
162,1,0,28
162,1,1,33
162,1,2,40
162,1,3,177
162,1,4,72
162,1,5,123
162,1,6,94
162,2,0,9
162,2,1,11
162,2,2,21
162,2,3,100
162,2,4,38
162,2,5,54
162,2,6,57
162,3,0,9
162,3,1,2
162,3,2,11
162,3,3,49
162,3,4,17
162,3,5,39
162,3,6,31
162,4,0,9
162,4,1,13
162,4,2,15
162,4,3,19
162,4,4,26
162,4,5,19
162,4,6,25
162,5,0,41
162,5,1,70
162,5,2,75
162,5,3,71
162,5,4,84
162,5,5,16
162,5,6,13
162,6,0,171
162,6,1,234
162,6,2,246
162,6,3,268
162,6,4,260
162,6,5,75
162,6,6,62
162,7,0,292
162,7,1,475
162,7,2,516
162,7,3,503
162,7,4,485
162,7,5,118
162,7,6,87
162,8,0,443
162,8,1,642
162,8,2,692
162,8,3,702
162,8,4,524
162,8,5,206
162,8,6,144
162,9,0,460
162,9,1,778
162,9,2,795
162,9,3,775
162,9,4,639
162,9,5,366
162,9,6,227
162,10,0,475
162,10,1,705
162,10,2,665
162,10,3,772
162,10,4,756
162,10,5,575
162,10,6,313
162,11,0,485
162,11,1,629
162,11,2,714
162,11,3,876
162,11,4,821
162,11,5,907
162,11,6,411
162,12,0,540
162,12,1,694
162,12,2,722
162,12,3,845
162,12,4,827
162,12,5,802
162,12,6,449
162,13,0,556
162,13,1,675
162,13,2,755
162,13,3,878
162,13,4,839
162,13,5,813
162,13,6,388
162,14,0,625
162,14,1,819
162,14,2,773
162,14,3,929
162,14,4,977
162,14,5,709
162,14,6,427
162,15,0,577
162,15,1,808
162,15,2,868
162,15,3,1004
162,15,4,1034
162,15,5,752
162,15,6,298
162,16,0,729
162,16,1,1051
162,16,2,1043
162,16,3,1158
162,16,4,1178
162,16,5,792
162,16,6,397
162,17,0,981
162,17,1,1421
162,17,2,1433
162,17,3,1515
162,17,4,1442
162,17,5,920
162,17,6,398
162,18,0,1040
162,18,1,1571
162,18,2,1586
162,18,3,1739
162,18,4,1426
162,18,5,954
162,18,6,428
162,19,0,825
162,19,1,1235
162,19,2,1378
162,19,3,1400
162,19,4,1191
162,19,5,830
162,19,6,329
162,20,0,663
162,20,1,1071
162,20,2,1183
162,20,3,1304
162,20,4,664
162,20,5,553
162,20,6,306
162,21,0,442
162,21,1,833
162,21,2,966
162,21,3,948
162,21,4,637
162,21,5,485
162,21,6,215
162,22,0,257
162,22,1,488
162,22,2,543
162,22,3,687
162,22,4,532
162,22,5,427
162,22,6,135
162,23,0,142
162,23,1,189
162,23,2,258
162,23,3,404
162,23,4,325
162,23,5,313
162,23,6,99
163,0,0,59
163,0,1,62
163,0,2,83
163,0,3,243
163,0,4,186
163,0,5,221
163,0,6,182
163,1,0,15
163,1,1,29
163,1,2,35
163,1,3,116
163,1,4,77
163,1,5,80
163,1,6,91
163,2,0,14
163,2,1,12
163,2,2,18
163,2,3,90
163,2,4,39
163,2,5,42
163,2,6,43
163,3,0,6
163,3,1,5
163,3,2,15
163,3,3,54
163,3,4,17
163,3,5,34
163,3,6,41
163,4,0,11
163,4,1,15
163,4,2,8
163,4,3,39
163,4,4,23
163,4,5,30
163,4,6,24
163,5,0,19
163,5,1,18
163,5,2,24
163,5,3,47
163,5,4,40
163,5,5,29
163,5,6,27
163,6,0,37
163,6,1,49
163,6,2,68
163,6,3,54
163,6,4,68
163,6,5,44
163,6,6,43
163,7,0,120
163,7,1,168
163,7,2,166
163,7,3,232
163,7,4,187
163,7,5,96
163,7,6,76
163,8,0,191
163,8,1,291
163,8,2,298
163,8,3,305
163,8,4,289
163,8,5,168
163,8,6,116
163,9,0,253
163,9,1,414
163,9,2,375
163,9,3,386
163,9,4,403
163,9,5,301
163,9,6,185
163,10,0,401
163,10,1,361
163,10,2,464
163,10,3,511
163,10,4,535
163,10,5,486
163,10,6,329
163,11,0,430
163,11,1,473
163,11,2,476
163,11,3,599
163,11,4,645
163,11,5,608
163,11,6,337
163,12,0,465
163,12,1,506
163,12,2,560
163,12,3,637
163,12,4,704
163,12,5,699
163,12,6,372
163,13,0,492
163,13,1,605
163,13,2,627
163,13,3,733
163,13,4,764
163,13,5,783
163,13,6,390
163,14,0,530
163,14,1,632
163,14,2,650
163,14,3,812
163,14,4,816
163,14,5,707
163,14,6,432
163,15,0,519
163,15,1,676
163,15,2,677
163,15,3,800
163,15,4,796
163,15,5,783
163,15,6,393
163,16,0,519
163,16,1,697
163,16,2,755
163,16,3,940
163,16,4,868
163,16,5,824
163,16,6,427
163,17,0,714
163,17,1,959
163,17,2,941
163,17,3,1097
163,17,4,985
163,17,5,783
163,17,6,443
163,18,0,728
163,18,1,1096
163,18,2,1123
163,18,3,1268
163,18,4,1091
163,18,5,820
163,18,6,425
163,19,0,538
163,19,1,838
163,19,2,918
163,19,3,1007
163,19,4,830
163,19,5,742
163,19,6,366
163,20,0,472
163,20,1,722
163,20,2,798
163,20,3,881
163,20,4,572
163,20,5,513
163,20,6,251
163,21,0,476
163,21,1,744
163,21,2,788
163,21,3,867
163,21,4,687
163,21,5,671
163,21,6,285
163,22,0,354
163,22,1,547
163,22,2,570
163,22,3,849
163,22,4,588
163,22,5,470
163,22,6,194
163,23,0,146
163,23,1,200
163,23,2,260
163,23,3,384
163,23,4,416
163,23,5,375
163,23,6,110
164,0,0,44
164,0,1,57
164,0,2,119
164,0,3,214
164,0,4,231
164,0,5,370
164,0,6,279
164,1,0,26
164,1,1,33
164,1,2,53
164,1,3,183
164,1,4,139
164,1,5,255
164,1,6,166
164,2,0,19
164,2,1,28
164,2,2,24
164,2,3,148
164,2,4,81
164,2,5,141
164,2,6,135
164,3,0,14
164,3,1,4
164,3,2,16
164,3,3,64
164,3,4,34
164,3,5,113
164,3,6,89
164,4,0,14
164,4,1,13
164,4,2,14
164,4,3,43
164,4,4,21
164,4,5,81
164,4,6,75
164,5,0,11
164,5,1,10
164,5,2,17
164,5,3,20
164,5,4,27
164,5,5,28
164,5,6,32
164,6,0,25
164,6,1,37
164,6,2,51
164,6,3,63
164,6,4,61
164,6,5,20
164,6,6,17
164,7,0,78
164,7,1,95
164,7,2,126
164,7,3,145
164,7,4,108
164,7,5,52
164,7,6,47
164,8,0,146
164,8,1,228
164,8,2,228
164,8,3,277
164,8,4,211
164,8,5,127
164,8,6,89
164,9,0,193
164,9,1,272
164,9,2,288
164,9,3,320
164,9,4,309
164,9,5,187
164,9,6,120
164,10,0,211
164,10,1,264
164,10,2,311
164,10,3,340
164,10,4,322
164,10,5,327
164,10,6,163
164,11,0,240
164,11,1,288
164,11,2,316
164,11,3,385
164,11,4,388
164,11,5,398
164,11,6,207
164,12,0,255
164,12,1,305
164,12,2,322
164,12,3,425
164,12,4,428
164,12,5,421
164,12,6,256
164,13,0,283
164,13,1,364
164,13,2,383
164,13,3,432
164,13,4,487
164,13,5,484
164,13,6,256
164,14,0,303
164,14,1,406
164,14,2,420
164,14,3,521
164,14,4,479
164,14,5,424
164,14,6,254
164,15,0,320
164,15,1,387
164,15,2,430
164,15,3,505
164,15,4,511
164,15,5,465
164,15,6,239
164,16,0,343
164,16,1,413
164,16,2,473
164,16,3,584
164,16,4,570
164,16,5,497
164,16,6,242
164,17,0,371
164,17,1,582
164,17,2,573
164,17,3,722
164,17,4,611
164,17,5,496
164,17,6,227
164,18,0,428
164,18,1,635
164,18,2,683
164,18,3,751
164,18,4,676
164,18,5,570
164,18,6,300
164,19,0,373
164,19,1,524
164,19,2,533
164,19,3,661
164,19,4,563
164,19,5,515
164,19,6,227
164,20,0,329
164,20,1,463
164,20,2,549
164,20,3,620
164,20,4,458
164,20,5,452
164,20,6,162
164,21,0,256
164,21,1,387
164,21,2,588
164,21,3,659
164,21,4,501
164,21,5,423
164,21,6,140
164,22,0,270
164,22,1,338
164,22,2,463
164,22,3,702
164,22,4,711
164,22,5,675
164,22,6,121
164,23,0,129
164,23,1,149
164,23,2,234
164,23,3,373
164,23,4,467
164,23,5,496
164,23,6,94
165,4,0,1
165,4,2,2
165,4,3,1
165,4,4,2
165,5,0,2
165,5,1,5
165,5,2,3
165,5,3,6
165,5,4,1
165,5,5,1
165,5,6,1
165,6,0,1
165,6,1,6
165,6,2,5
165,6,3,8
165,6,4,11
165,7,0,3
165,7,1,5
165,7,2,5
165,7,3,10
165,7,4,3
165,7,5,3
165,7,6,3
165,8,0,7
165,8,1,13
165,8,2,8
165,8,3,11
165,8,4,11
165,8,6,3
165,9,0,10
165,9,1,11
165,9,2,11
165,9,3,17
165,9,4,11
165,9,5,4
165,9,6,3
165,10,0,9
165,10,1,13
165,10,2,11
165,10,3,13
165,10,4,10
165,10,5,6
165,10,6,5
165,11,0,5
165,11,1,7
165,11,2,13
165,11,3,18
165,11,4,11
165,11,5,5
165,11,6,1
165,12,0,9
165,12,1,11
165,12,2,11
165,12,3,12
165,12,4,13
165,12,5,2
165,12,6,3
165,13,0,9
165,13,1,15
165,13,2,14
165,13,3,17
165,13,4,15
165,13,5,2
165,13,6,1
165,14,0,6
165,14,1,8
165,14,2,13
165,14,3,10
165,14,4,9
165,14,5,3
165,14,6,4
165,15,0,4
165,15,1,4
165,15,2,7
165,15,3,9
165,15,4,13
165,15,5,3
165,15,6,2
165,16,0,1
165,16,1,2
165,16,2,3
165,16,3,12
165,16,4,6
165,16,5,1
165,16,6,1
165,17,0,1
165,17,1,4
165,17,2,6
165,17,3,1
165,17,4,1
165,17,5,1
165,17,6,3
165,18,0,1
165,18,1,5
165,18,2,2
165,18,3,3
165,18,4,2
165,18,5,1
165,19,3,2
165,19,5,1
165,20,2,1
165,20,3,1
165,20,4,1
165,21,3,1
165,21,4,2
165,21,6,2
165,22,1,1
165,22,4,1
166,0,0,8
166,0,1,9
166,0,2,11
166,0,3,34
166,0,4,12
166,0,5,22
166,0,6,15
166,1,0,1
166,1,1,6
166,1,2,6
166,1,3,23
166,1,4,4
166,1,5,11
166,1,6,8
166,2,0,2
166,2,1,3
166,2,2,3
166,2,3,14
166,2,4,2
166,2,5,9
166,2,6,1
166,3,0,1
166,3,1,1
166,3,2,1
166,3,3,8
166,3,4,1
166,3,5,8
166,3,6,4
166,4,0,4
166,4,1,1
166,4,2,1
166,4,3,9
166,4,4,3
166,4,5,6
166,4,6,5
166,5,0,8
166,5,1,17
166,5,2,6
166,5,3,10
166,5,4,8
166,5,5,7
166,6,0,11
166,6,1,17
166,6,2,18
166,6,3,19
166,6,4,11
166,6,5,6
166,6,6,12
166,7,0,40
166,7,1,71
166,7,2,79
166,7,3,69
166,7,4,66
166,7,5,18
166,7,6,22
166,8,0,50
166,8,1,106
166,8,2,106
166,8,3,97
166,8,4,89
166,8,5,44
166,8,6,27
166,9,0,49
166,9,1,72
166,9,2,80
166,9,3,98
166,9,4,79
166,9,5,65
166,9,6,34
166,10,0,53
166,10,1,71
166,10,2,84
166,10,3,103
166,10,4,103
166,10,5,83
166,10,6,57
166,11,0,50
166,11,1,80
166,11,2,95
166,11,3,91
166,11,4,107
166,11,5,89
166,11,6,45
166,12,0,77
166,12,1,95
166,12,2,105
166,12,3,98
166,12,4,98
